"ID"	"Gene.title"	"Gene.symbol"	"Gene.ID"	"UniGene.title"	"UniGene.symbol"	"UniGene.ID"	"Nucleotide.Title"	"GI"	"GenBank.Accession"	"Platform_CLONEID"	"Platform_ORF"	"Platform_SPOTID"	"Chromosome.location"	"Chromosome.annotation"	"GO.Function"	"GO.Process"	"GO.Component"	"GO.Function.ID"	"GO.Process.ID"	"GO.Component.ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"223022_s_at"	"vesicle trafficking 1"	"VTA1"	"51534"	""	""	""	"Homo sapiens mRNA; cDNA DKFZp564E1878 (from clone DKFZp564E1878)"	12052891	"AL136684"	NA	NA	""	"6q24.1"	"Chromosome 6, NC_000006.12 (142147162..142220948)"	"protein C-terminus binding///protein binding"	"ESCRT III complex disassembly///autophagy///endosomal transport///multivesicular body assembly///multivesicular body sorting pathway///protein transport///viral budding///viral life cycle"	"cytosol///cytosol///endosome membrane///extracellular exosome"	"GO:0008022///GO:0005515"	"GO:1904903///GO:0006914///GO:0016197///GO:0036258///GO:0071985///GO:0015031///GO:0046755///GO:0019058"	"GO:0005829///GO:0005829///GO:0010008///GO:0070062"	-0.299787195380955	7.0858706106875	-4.0218089072954	0.000899294113813019	0.403354908720638	-0.734502766214908
"217167_x_at"	"glycerol kinase"	"GK"	"2710"	""	""	""	"Homo sapiens partial GK gene for glycerol kinase, exon 1 (glycerol kinase deficiency case)"	5834425	"AJ252550"	NA	NA	""	"Xp21.3"	"Chromosome X, NC_000023.11 (30653348..30731462)"	"ATP binding///glycerol kinase activity///glycerol kinase activity///glycerol kinase activity///histone binding///protein binding"	"glucose homeostasis///glycerol catabolic process///glycerol metabolic process///glycerol-3-phosphate biosynthetic process///phosphorylation///regulation of fatty acid metabolic process///response to cold///response to drug///response to ethanol///triglyceride biosynthetic process///triglyceride metabolic process"	"cytosol///extracellular exosome///mitochondrial outer membrane///mitochondrion///nucleus"	"GO:0005524///GO:0004370///GO:0004370///GO:0004370///GO:0042393///GO:0005515"	"GO:0042593///GO:0019563///GO:0006071///GO:0046167///GO:0016310///GO:0019217///GO:0009409///GO:0042493///GO:0045471///GO:0019432///GO:0006641"	"GO:0005829///GO:0070062///GO:0005741///GO:0005739///GO:0005634"	-0.558560250587303	6.5533647298125	-4.01719295811799	0.000908288630594775	0.403354908720638	-0.741974168468976
"231975_s_at"	"MIER family member 3"	"MIER3"	"166968"	""	""	""	"Homo sapiens cDNA FLJ11321 fis, clone PLACE1010324"	7023905	"AK002183"	NA	NA	""	"5q11.2"	"Chromosome 5, NC_000005.10 (56919602..56952130, complement)"	"DNA binding"	"regulation of transcription, DNA-templated///transcription, DNA-templated"	"nucleus"	"GO:0003677"	"GO:0006355///GO:0006351"	"GO:0005634"	-0.38482251606349	4.363431539	-4.01093190320154	0.000920633850464259	0.403354908720638	-0.752111479601862
"228835_at"	""	""	""	""	""	""	"AV700050 GKC Homo sapiens cDNA clone GKCECA03 3-, mRNA sequence"	10302021	"AV700050"	NA	NA	""	""	""	""	""	""	""	""	""	-0.507738091142858	5.818383459125	-4.00842029212644	0.0009256335131411	0.403354908720638	-0.756179051315073
"205433_at"	"butyrylcholinesterase"	"BCHE"	"590"	""	""	""	"Homo sapiens butyrylcholinesterase (BCHE), transcript variant 1, mRNA"	1042705442	"NM_000055"	NA	NA	""	"3q26.1-q26.2"	"Chromosome 3, NC_000003.12 (165772904..165837467, complement)"	"acetylcholinesterase activity///beta-amyloid binding///catalytic activity///choline binding///cholinesterase activity///enzyme binding///hydrolase activity, acting on ester bonds///identical protein binding"	"choline metabolic process///cocaine metabolic process///learning///negative regulation of cell proliferation///negative regulation of synaptic transmission///neuroblast differentiation///response to alkaloid///response to drug///response to folic acid///response to glucocorticoid"	"blood microparticle///endoplasmic reticulum lumen///extracellular region///extracellular region///membrane///nuclear envelope lumen"	"GO:0003990///GO:0001540///GO:0003824///GO:0033265///GO:0004104///GO:0019899///GO:0016788///GO:0042802"	"GO:0019695///GO:0050783///GO:0007612///GO:0008285///GO:0050805///GO:0014016///GO:0043279///GO:0042493///GO:0051593///GO:0051384"	"GO:0072562///GO:0005788///GO:0005576///GO:0005576///GO:0016020///GO:0005641"	-0.954284815492061	10.369698171	-4.00418630518149	0.000934123792516932	0.403354908720638	-0.763037321325787
"223509_at"	"claudin 2"	"CLDN2"	"9075"	""	""	""	"Homo sapiens clone SP82 claudin 2 mRNA, complete cds"	10503979	"AF177340"	NA	NA	""	"Xq22.3-q23"	"Chromosome X, NC_000023.11 (106900164..106930861)"	"identical protein binding///protein binding///structural molecule activity"	"calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules"	"bicellular tight junction///extracellular exosome///integral component of membrane///plasma membrane"	"GO:0042802///GO:0005515///GO:0005198"	"GO:0016338"	"GO:0005923///GO:0070062///GO:0016021///GO:0005886"	0.837911885222222	5.1158381035625	4.00281369632306	0.000936893051219952	0.403354908720638	-0.765261040610462
"221015_s_at"	"cytidine and dCMP deaminase domain containing 1"	"CDADC1"	"81602"	""	""	""	"Homo sapiens cytidine and dCMP deaminase domain containing 1 (CDADC1), transcript variant 1, mRNA"	301500693	"NM_030911"	NA	NA	""	"13q14.2"	"Chromosome 13, NC_000013.11 (49247875..49293486)"	"hydrolase activity///zinc ion binding"	""	""	"GO:0016787///GO:0008270"	""	""	-0.383989507936506	3.9284892055	-4.00085805048694	0.000940852891010658	0.403354908720638	-0.768429613209692
"219696_at"	"DENN domain containing 1B"	"DENND1B"	"163486"	""	""	""	""	NA	""	NA	NA	""	"1q31.3"	"Chromosome 1, NC_000001.11 (197504748..197782138, complement)"	"Rab guanyl-nucleotide exchange factor activity"	"T cell receptor signaling pathway///T-helper 2 cell cytokine production///endocytic recycling///positive regulation of GTPase activity///protein transport///regulation of immune response"	"clathrin-coated vesicle///cytosol"	"GO:0017112"	"GO:0050852///GO:0035745///GO:0032456///GO:0043547///GO:0015031///GO:0050776"	"GO:0030136///GO:0005829"	-0.492968255587299	6.785342476625	-3.99420147767563	0.00095445810359265	0.403354908720638	-0.779217289997346
"217979_at"	"tetraspanin 13"	"TSPAN13"	"27075"	""	""	""	"Homo sapiens tetraspanin 13 (TSPAN13), mRNA"	62422581	"NM_014399"	NA	NA	""	"7p21.1"	"Chromosome 7, NC_000007.14 (16753726..16784536)"	"calcium channel regulator activity"	"cell surface receptor signaling pathway///regulation of calcium ion transmembrane transport"	"integral component of plasma membrane///membrane"	"GO:0005246"	"GO:0007166///GO:1903169"	"GO:0005887///GO:0016020"	1.24836128866667	7.601840010125	3.99135320586322	0.000960340006429992	0.403354908720638	-0.783834425391417
"209861_s_at"	"methionyl aminopeptidase 2"	"METAP2"	"10988"	""	""	""	"Homo sapiens eIF-2-associated p67 homolog mRNA, complete cds"	687242	"U13261"	NA	NA	""	"12q22"	"Chromosome 12, NC_000012.12 (95474046..95515839)"	"aminopeptidase activity///aminopeptidase activity///metal ion binding///metalloaminopeptidase activity///metalloexopeptidase activity///poly(A) RNA binding"	"N-terminal protein amino acid modification///peptidyl-methionine modification///protein initiator methionine removal///protein processing///regulation of rhodopsin mediated signaling pathway"	"cytoplasm///cytosol///plasma membrane"	"GO:0004177///GO:0004177///GO:0046872///GO:0070006///GO:0008235///GO:0044822"	"GO:0031365///GO:0018206///GO:0070084///GO:0016485///GO:0022400"	"GO:0005737///GO:0005829///GO:0005886"	-0.750161268920635	8.430119783625	-3.98580063557831	0.000971911681269533	0.403354908720638	-0.79283738401547
"229095_s_at"	"two pore channel 3 pseudogene///glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast) pseudogene///LIMS3-LOC440895 readthrough///two pore channel 3 pseudogene"	"LOC100507334///LOC100288570///LIMS3-LOC440895///LOC440895"	"100507334///100288570///100271835///440895"	""	""	""	"we86e06.x1 Soares_NFL_T_GBC_S1 Homo sapiens cDNA clone IMAGE:2348002 3-, mRNA sequence"	5362735	"AI797263"	NA	NA	""	"2q13///2q13///2q13"	"Chromosome 2, NC_000002.12 (110245638..110266559)///Chromosome 2, NC_000002.12 (110402917..110423816, complement)///Chromosome 2, NC_000002.12 (109898432..109968574)///Chromosome 2, NC_000002.12 (109947690..109968574)"	""	""	""	""	""	""	0.838703673190476	4.5248433736875	3.98469897066921	0.000974224218672996	0.403354908720638	-0.794623952104443
"201981_at"	"pappalysin 1"	"PAPPA"	"5069"	""	""	""	"zl06d06.s1 Soares_pregnant_uterus_NbHPU Homo sapiens cDNA clone IMAGE:491531 3-, mRNA sequence"	1721559	"AA148534"	NA	NA	""	"9q33.2"	"Chromosome 9, NC_000009.12 (116153752..116402321)"	"metalloendopeptidase activity///metalloendopeptidase activity///metallopeptidase activity///metallopeptidase activity///zinc ion binding"	"cellular protein metabolic process///female pregnancy///proteolysis"	"extracellular region///extracellular region///extracellular region"	"GO:0004222///GO:0004222///GO:0008237///GO:0008237///GO:0008270"	"GO:0044267///GO:0007565///GO:0006508"	"GO:0005576///GO:0005576///GO:0005576"	0.232216859190478	4.6694995655625	3.97929363079676	0.000985651284091991	0.403354908720638	-0.803391330546269
"219749_at"	"SH2 domain containing 4A"	"SH2D4A"	"63898"	""	""	""	"Homo sapiens SH2 domain containing 4A (SH2D4A), transcript variant 1, mRNA"	292658781	"NM_022071"	NA	NA	""	"8p21.2"	"Chromosome 8, NC_000008.11 (19313443..19396218)"	"phosphatase binding///protein binding"	"negative regulation of phosphatase activity"	"cytoplasm"	"GO:0019902///GO:0005515"	"GO:0010923"	"GO:0005737"	0.468197259825395	6.2922910700625	3.97688437475709	0.000990787929417416	0.403354908720638	-0.807299932235389
"233506_at"	""	""	""	"Full length insert cDNA clone ZB81B12"	""	"Hs.102941"	"zb81b12.s1 Soares_senescent_fibroblasts_NbHSF Homo sapiens cDNA clone IMAGE:309983 3-, mRNA sequence"	1267750	"N95440"	NA	NA	""	""	""	""	""	""	""	""	""	-1.23219071950794	6.7302673294375	-3.9764320025299	0.000991755409788921	0.403354908720638	-0.808033884552638
"239186_at"	"serpin family B member 9 pseudogene 1"	"SERPINB9P1"	"221756"	""	""	""	"tc04b03.x1 NCI_CGAP_Co16 Homo sapiens cDNA clone IMAGE:2062829 3-, mRNA sequence"	4084345	"AI347139"	NA	NA	""	"6p25.2"	"Chromosome 6, NC_000006.12 (2854657..2876510, complement)"	""	""	""	""	""	""	-0.317087839952382	3.7600803666875	-3.97448139500159	0.000995938046223798	0.403354908720638	-0.811198856282605
"211478_s_at"	"dipeptidyl peptidase 4"	"DPP4"	"1803"	""	""	""	"Human dipeptidyl peptidase IV (CD26) mRNA, complete cds"	180082	"M74777"	NA	NA	""	"2q24.3"	"Chromosome 2, NC_000002.12 (161992241..162074542, complement)"	"dipeptidyl-peptidase activity///identical protein binding///protease binding///protein binding///protein homodimerization activity///receptor binding///serine-type endopeptidase activity///serine-type peptidase activity///virus receptor activity"	"T cell activation///T cell costimulation///behavioral fear response///endothelial cell migration///locomotory exploration behavior///negative regulation of extracellular matrix disassembly///positive regulation of cell proliferation///proteolysis///psychomotor behavior///regulation of cell-cell adhesion mediated by integrin///response to hypoxia///viral entry into host cell"	"apical plasma membrane///cell surface///endocytic vesicle///extracellular exosome///focal adhesion///integral component of membrane///intercellular canaliculus///invadopodium membrane///lamellipodium///lamellipodium membrane///lysosomal membrane///membrane///membrane raft///plasma membrane"	"GO:0008239///GO:0042802///GO:0002020///GO:0005515///GO:0042803///GO:0005102///GO:0004252///GO:0008236///GO:0001618"	"GO:0042110///GO:0031295///GO:0001662///GO:0043542///GO:0035641///GO:0010716///GO:0008284///GO:0006508///GO:0036343///GO:0033632///GO:0001666///GO:0046718"	"GO:0016324///GO:0009986///GO:0030139///GO:0070062///GO:0005925///GO:0016021///GO:0046581///GO:0071438///GO:0030027///GO:0031258///GO:0005765///GO:0016020///GO:0045121///GO:0005886"	-0.925525549571428	5.9866911480625	-3.96346531940837	0.00101989515473329	0.407497155312108	-0.829079251694923
"214439_x_at"	"bridging integrator 1"	"BIN1"	"274"	""	""	""	"Homo sapiens amphiphysin IIc1 mRNA, complete cds"	3064256	"AF043899"	NA	NA	""	"2q14"	"Chromosome 2, NC_000002.12 (127048023..127107400, complement)"	"RNA polymerase binding///actin filament binding///identical protein binding///protein binding///tau protein binding"	"cell proliferation///endocytosis///lipid tube assembly///muscle cell differentiation///nucleus organization///positive regulation of apoptotic process///positive regulation of apoptotic process///positive regulation of astrocyte differentiation///regulation of cell cycle arrest///regulation of endocytosis///regulation of neuron differentiation///viral process"	"I band///T-tubule///Z disc///actin cytoskeleton///axon///axon initial segment///cytoplasm///lipid tube///membrane///node of Ranvier///nucleus"	"GO:0070063///GO:0051015///GO:0042802///GO:0005515///GO:0048156"	"GO:0008283///GO:0006897///GO:0060988///GO:0042692///GO:0006997///GO:0043065///GO:0043065///GO:0048711///GO:0071156///GO:0030100///GO:0045664///GO:0016032"	"GO:0031674///GO:0030315///GO:0030018///GO:0015629///GO:0030424///GO:0043194///GO:0005737///GO:0060987///GO:0016020///GO:0033268///GO:0005634"	0.51918018542857	6.590716328125	3.96152272425487	0.00102417958371412	0.407497155312108	-0.832233396291807
"227176_at"	"solute carrier family 2 member 13"	"SLC2A13"	"114134"	""	""	""	"AL565362 Homo sapiens FETAL BRAIN Homo sapiens cDNA clone CS0DF003YB20 3-PRIME, mRNA sequence"	46232230	"AL565362"	NA	NA	""	"12q12"	"Chromosome 12, NC_000012.12 (39755021..40106085, complement)"	"glucose transmembrane transporter activity///myo-inositol:proton symporter activity///sugar:proton symporter activity"	"glucose import///glucose transmembrane transport///hexose transmembrane transport///myo-inositol transport///proton transport"	"integral component of plasma membrane///plasma membrane"	"GO:0005355///GO:0005366///GO:0005351"	"GO:0046323///GO:1904659///GO:0035428///GO:0015798///GO:0015992"	"GO:0005887///GO:0005886"	-0.65060682	6.23235759325	-3.95956078996158	0.00102852505593179	0.407497155312108	-0.835419268508221
"215966_x_at"	"glycerol kinase 3 pseudogene"	"GK3P"	"2713"	""	""	""	""	NA	""	NA	NA	""	"4q32.1"	"Chromosome 4, NC_000004.12 (165277792..165280023, complement)"	""	""	""	""	""	""	-0.531435710841271	5.5136698590625	-3.95603801020175	0.00103637426620346	0.40765297125665	-0.841140530056026
"212372_at"	"myosin, heavy chain 10, non-muscle"	"MYH10"	"4628"	""	""	""	""	NA	""	NA	NA	""	"17p13"	"Chromosome 17, NC_000017.11 (8474205..8631369, complement)"	"ADP binding///ATP binding///ATP binding///actin binding///actin filament binding///contributes_to actin filament binding///actin-dependent ATPase activity///contributes_to actin-dependent ATPase activity///calmodulin binding///microfilament motor activity///protein binding"	"actin filament-based movement///actomyosin structure organization///adult heart development///aorta development///axon guidance///cardiac myofibril assembly///cardiac septum development///cell adhesion///cell proliferation///cerebellar Purkinje cell layer development///coronary vasculature development///exocytosis///fourth ventricle development///in utero embryonic development///lateral ventricle development///mitotic cytokinesis///neuromuscular process controlling balance///neuron migration///nuclear migration///plasma membrane repair///regulation of cell shape///retina development in camera-type eye///substrate-dependent cell migration, cell extension///third ventricle development///ventricular cardiac muscle cell development"	"actin cytoskeleton///actomyosin///axon///brush border///cell cortex///cleavage furrow///cytoplasm///cytosol///dendritic spine///extracellular exosome///growth cone///lamellipodium///midbody///mitochondrion///myosin II complex///myosin II filament///myosin complex///neuromuscular junction///neuronal cell body///nucleus///plasma membrane///spindle///stress fiber"	"GO:0043531///GO:0005524///GO:0005524///GO:0003779///GO:0051015///contributes_to GO:0051015///GO:0030898///contributes_to GO:0030898///GO:0005516///GO:0000146///GO:0005515"	"GO:0030048///GO:0031032///GO:0007512///GO:0035904///GO:0007411///GO:0055003///GO:0003279///GO:0007155///GO:0008283///GO:0021680///GO:0060976///GO:0006887///GO:0021592///GO:0001701///GO:0021670///GO:0000281///GO:0050885///GO:0001764///GO:0007097///GO:0001778///GO:0008360///GO:0060041///GO:0006930///GO:0021678///GO:0055015"	"GO:0015629///GO:0042641///GO:0030424///GO:0005903///GO:0005938///GO:0032154///GO:0005737///GO:0005829///GO:0043197///GO:0070062///GO:0030426///GO:0030027///GO:0030496///GO:0005739///GO:0016460///GO:0097513///GO:0016459///GO:0031594///GO:0043025///GO:0005634///GO:0005886///GO:0005819///GO:0001725"	0.380659623476191	8.3276877109375	3.94709272548083	0.0010565775293428	0.412631260120125	-0.855673064167959
"203939_at"	"5'-nucleotidase ecto"	"NT5E"	"4907"	""	""	""	"Homo sapiens 5'-nucleotidase ecto (NT5E), transcript variant 1, mRNA"	325651882	"NM_002526"	NA	NA	""	"6q14-q21"	"Chromosome 6, NC_000006.12 (85449584..85495791)"	"5'-nucleotidase activity///5'-nucleotidase activity///ferrous iron binding///nucleotide binding"	"AMP catabolic process///DNA metabolic process///adenosine biosynthetic process///brain development///dephosphorylation///leukocyte cell-cell adhesion///negative regulation of inflammatory response///positive regulation of lipid biosynthetic process///purine nucleotide biosynthetic process///purine nucleotide catabolic process///pyrimidine nucleoside catabolic process///response to aluminum ion"	"anchored component of membrane///cell surface///cytoplasm///extracellular exosome///membrane///plasma membrane///plasma membrane///synaptic membrane"	"GO:0008253///GO:0008253///GO:0008198///GO:0000166"	"GO:0006196///GO:0006259///GO:0046086///GO:0007420///GO:0016311///GO:0007159///GO:0050728///GO:0046889///GO:0006164///GO:0006195///GO:0046135///GO:0010044"	"GO:0031225///GO:0009986///GO:0005737///GO:0070062///GO:0016020///GO:0005886///GO:0005886///GO:0097060"	0.742482492920638	7.327598471875	3.94077701974573	0.00107108006338584	0.415328386280998	-0.865937613143043
"244777_at"	"decapping mRNA 2"	"DCP2"	"167227"	""	""	""	"aa60g12.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:825382 5-, mRNA sequence"	2240755	"AA504595"	NA	NA	""	"5q22.2"	"Chromosome 5, NC_000005.10 (112976702..113022195)"	"RNA binding///exoribonuclease activity, producing 5'-phosphomonoesters///m7G(5')pppN diphosphatase activity///manganese ion binding///protein binding"	"RNA phosphodiester bond hydrolysis, exonucleolytic///deadenylation-dependent decapping of nuclear-transcribed mRNA///exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay///histone mRNA catabolic process///mRNA catabolic process///nuclear-transcribed mRNA catabolic process, nonsense-mediated decay///regulation of mRNA stability"	"RISC complex///cell junction///cytoplasmic mRNA processing body///cytosol///intracellular membrane-bounded organelle///nucleoplasm"	"GO:0003723///GO:0016896///GO:0050072///GO:0030145///GO:0005515"	"GO:0090503///GO:0000290///GO:0043928///GO:0071044///GO:0006402///GO:0000184///GO:0043488"	"GO:0016442///GO:0030054///GO:0000932///GO:0005829///GO:0043231///GO:0005654"	-0.549622203857146	4.5544654098125	-3.9290129240786	0.00109862969534424	0.415707767245755	-0.885065901499903
"200667_at"	"ubiquitin conjugating enzyme E2 D3"	"UBE2D3"	"7323"	""	""	""	"7q97h09.x1 NCI_CGAP_Lu24 Homo sapiens cDNA clone IMAGE:3706600 3-, mRNA sequence"	11513123	"BF448062"	NA	NA	""	"4q24"	"Chromosome 4, NC_000004.12 (102794383..102868893, complement)"	"ATP binding///protein binding///ubiquitin conjugating enzyme activity///ubiquitin-protein transferase activity///ubiquitin-protein transferase activity"	"BMP signaling pathway///DNA repair///TRIF-dependent toll-like receptor signaling pathway///apoptotic process///cellular protein modification process///negative regulation of transcription from RNA polymerase II promoter///positive regulation of protein targeting to mitochondrion///proteasome-mediated ubiquitin-dependent protein catabolic process///protein K11-linked ubiquitination///protein K48-linked ubiquitination///protein autoubiquitination///protein monoubiquitination///protein polyubiquitination///protein ubiquitination///regulation of transcription from RNA polymerase II promoter in response to hypoxia///ubiquitin-dependent protein catabolic process"	"cytosol///endosome membrane///extracellular exosome///nucleoplasm///plasma membrane"	"GO:0005524///GO:0005515///GO:0061631///GO:0004842///GO:0004842"	"GO:0030509///GO:0006281///GO:0035666///GO:0006915///GO:0006464///GO:0000122///GO:1903955///GO:0043161///GO:0070979///GO:0070936///GO:0051865///GO:0006513///GO:0000209///GO:0016567///GO:0061418///GO:0006511"	"GO:0005829///GO:0010008///GO:0070062///GO:0005654///GO:0005886"	-0.367419615380951	9.2123451969375	-3.92701462154539	0.00110337973479547	0.415707767245755	-0.888316244045197
"244783_at"	"YY1 associated factor 2"	"YAF2"	"10138"	""	""	""	"yg95e09.r1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:41115 5-, mRNA sequence"	826900	"R56794"	NA	NA	""	"12q12"	"Chromosome 12, NC_000012.12 (42157104..42238368, complement)"	"protein binding///transcription coactivator activity///transcription corepressor activity///zinc ion binding"	"negative regulation of transcription, DNA-templated///positive regulation of transcription, DNA-templated///transcription, DNA-templated"	"cytoplasm///nucleoplasm///nucleus"	"GO:0005515///GO:0003713///GO:0003714///GO:0008270"	"GO:0045892///GO:0045893///GO:0006351"	"GO:0005737///GO:0005654///GO:0005634"	-0.286581394777778	3.5248321235625	-3.92419140303578	0.0011101258607875	0.415707767245755	-0.892908907237245
"224870_at"	"differentiation antagonizing non-protein coding RNA"	"DANCR"	"57291"	""	""	""	"602367760F1 NIH_MGC_91 Homo sapiens cDNA clone IMAGE:4475943 5-, mRNA sequence"	12765322	"BG255416"	NA	NA	""	"4q12"	"Chromosome 4, NC_000004.12 (52712454..52714138)"	""	""	""	""	""	""	0.794561068952382	6.955273875	3.91619679487095	0.00112945501810595	0.415707767245755	-0.905917599318054
"209034_at"	"proline rich nuclear receptor coactivator 1"	"PNRC1"	"10957"	""	""	""	"Homo sapiens PNAS-145 mRNA, complete cds"	12751123	"AF279899"	NA	NA	""	"6q15"	"Chromosome 6, NC_000006.12 (89080710..89085160)"	"protein binding"	"regulation of transcription, DNA-templated///transcription, DNA-templated"	"nucleus"	"GO:0005515"	"GO:0006355///GO:0006351"	"GO:0005634"	-0.772938364682542	8.0397071545625	-3.91407923096243	0.00113463126783614	0.415707767245755	-0.909364120681966
"230673_at"	"polycystic kidney and hepatic disease 1 (autosomal recessive)-like 1"	"PKHD1L1"	"93035"	""	""	""	"AV706971 ADB Homo sapiens cDNA clone ADBCRB07 5-, mRNA sequence"	10724243	"AV706971"	NA	NA	""	"8q23"	"Chromosome 8, NC_000008.11 (109362477..109536809)"	"receptor activity"	"immune response"	"cytosol///extracellular space///integral component of membrane"	"GO:0004872"	"GO:0006955"	"GO:0005829///GO:0005615///GO:0016021"	0.320131445904762	3.36204223725	3.90796106489089	0.00114972114741975	0.415707767245755	-0.919323972948712
"202614_at"	"solute carrier family 30 member 9"	"SLC30A9"	"10463"	""	""	""	"Homo sapiens solute carrier family 30 member 9 (SLC30A9), mRNA"	57164947	"NM_006345"	NA	NA	""	"4p13"	"Chromosome 4, NC_000004.12 (41990472..42087534)"	"cation transmembrane transporter activity///chromatin binding///ligand-dependent nuclear receptor binding///ligand-dependent nuclear receptor transcription coactivator activity///transcription factor activity, sequence-specific DNA binding"	"cation transmembrane transport///nucleotide-excision repair///positive regulation of transcription from RNA polymerase II promoter///transcription, DNA-templated///zinc II ion transport"	"cytoskeleton///integral component of membrane///nucleus"	"GO:0008324///GO:0003682///GO:0016922///GO:0030374///GO:0003700"	"GO:0098655///GO:0006289///GO:0045944///GO:0006351///GO:0006829"	"GO:0005856///GO:0016021///GO:0005634"	-0.349331587952381	6.7651483749375	-3.90495782021218	0.00115720203620212	0.415707767245755	-0.924214079434086
"212641_at"	"human immunodeficiency virus type I enhancer binding protein 2"	"HIVEP2"	"3097"	""	""	""	""	NA	""	NA	NA	""	"6q23-q24"	"Chromosome 6, NC_000006.12 (142751467..142945201, complement)"	"DNA binding///metal ion binding///sequence-specific DNA binding///transcription factor activity, sequence-specific DNA binding///transcription regulatory region DNA binding"	"multicellular organism development///regulation of transcription, DNA-templated///signal transduction///transcription from RNA polymerase II promoter"	"nucleoplasm///nucleus"	"GO:0003677///GO:0046872///GO:0043565///GO:0003700///GO:0044212"	"GO:0007275///GO:0006355///GO:0007165///GO:0006366"	"GO:0005654///GO:0005634"	-0.894953867000001	5.1678313891875	-3.90458139600302	0.00115814312930733	0.415707767245755	-0.924827051264799
"228011_at"	"family with sequence similarity 92 member A1"	"FAM92A1"	"137392"	""	""	""	"602036126F1 NCI_CGAP_Brn64 Homo sapiens cDNA clone IMAGE:4183999 5-, mRNA sequence"	11285290	"BF338870"	NA	NA	""	"8q22.1"	"Chromosome 8, NC_000008.11 (93700252..93732041)"	"protein binding"	""	""	"GO:0005515"	""	""	0.378747825857142	5.3712332028125	3.90328042969742	0.00116140158637928	0.415707767245755	-0.926945639363263
"224883_at"	"biogenesis of lysosomal organelles complex 1 subunit 6"	"BLOC1S6"	"26258"	""	""	""	"tc03d12.x1 NCI_CGAP_Co16 Homo sapiens cDNA clone IMAGE:2062775 3-, mRNA sequence"	4081517	"AI344311"	NA	NA	""	"15q21.1"	"Chromosome 15, NC_000015.10 (45587123..45609716)"	"actin filament binding///identical protein binding///protein binding///protein homodimerization activity///protein homodimerization activity///syntaxin binding"	"anterograde axonal transport///anterograde synaptic vesicle transport///blood coagulation///endosome to melanosome transport///melanocyte differentiation///melanosome organization///melanosome transport///membrane fusion///neuron projection development///positive regulation of natural killer cell activation///positive regulation of pigment cell differentiation///secretion of lysosomal enzymes///synaptic vesicle docking"	"BLOC-1 complex///colocalizes_with SNARE complex///axon cytoplasm///cytoplasm///cytosol///endosome///extrinsic component of membrane///nucleoplasm///presynapse///transport vesicle"	"GO:0051015///GO:0042802///GO:0005515///GO:0042803///GO:0042803///GO:0019905"	"GO:0008089///GO:0048490///GO:0007596///GO:0035646///GO:0030318///GO:0032438///GO:0032402///GO:0061025///GO:0031175///GO:0032816///GO:0050942///GO:0033299///GO:0016081"	"GO:0031083///colocalizes_with GO:0031201///GO:1904115///GO:0005737///GO:0005829///GO:0005768///GO:0019898///GO:0005654///GO:0098793///GO:0030133"	-0.982744679666669	5.9044215233125	-3.90186546886726	0.00116495602288754	0.415707767245755	-0.929250014592111
"241163_at"	""	""	""	""	""	""	"zn81d03.x5 Stratagene lung carcinoma 937218 Homo sapiens cDNA clone IMAGE:564581 3-, mRNA sequence"	5053535	"AI732422"	NA	NA	""	""	""	""	""	""	""	""	""	0.258213007571429	4.0521838448125	3.90003343508059	0.00116957441315369	0.415707767245755	-0.932233857864114
"210451_at"	"pyruvate kinase, liver and RBC"	"PKLR"	"5313"	""	""	""	"Human pyruvate kinase type L mRNA, complete cds"	189995	"M15465"	NA	NA	""	"1q21"	"Chromosome 1, NC_000001.11 (155289293..155301434, complement)"	"ATP binding///kinase activity///magnesium ion binding///potassium ion binding///pyruvate kinase activity///pyruvate kinase activity"	"ATP biosynthetic process///canonical glycolysis///cellular response to insulin stimulus///pyruvate biosynthetic process///response to ATP///response to cAMP///response to glucose///response to heat///response to hypoxia///response to lithium ion///response to nutrient"	"cytosol///extracellular exosome"	"GO:0005524///GO:0016301///GO:0000287///GO:0030955///GO:0004743///GO:0004743"	"GO:0006754///GO:0061621///GO:0032869///GO:0042866///GO:0033198///GO:0051591///GO:0009749///GO:0009408///GO:0001666///GO:0010226///GO:0007584"	"GO:0005829///GO:0070062"	-0.797613151126984	6.2250140409375	-3.88993146176784	0.00119537308565273	0.415707767245755	-0.948691660767978
"231672_at"	"uncharacterized LOC100653086"	"LOC100653086"	"100653086"	""	""	""	"AV648327 GLC Homo sapiens cDNA clone GLCBIC03 3-, mRNA sequence"	55939830	"AV648327"	NA	NA	""	""	"Chromosome 6"	""	""	""	""	""	""	-0.337959198285714	7.29608179475	-3.88984819160908	0.0011955881026552	0.415707767245755	-0.948827354372148
