ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7953518	0.8829	5.37e-01	0.62551173	-5.56675	0.11203842	DSTNP2	destrin, actin depolymerizing factor pseudogene 2
7948155	0.8829	5.37e-01	-0.62550125	-5.56675	-0.07263344	OR5AP2	olfactory receptor family 5 subfamily AP member 2
8065427	0.8829	5.37e-01	-0.62548855	-5.56676	-0.06686991	GGTLC1	gamma-glutamyltransferase light chain 1
7898211	0.8829	5.37e-01	-0.62548575	-5.56676	-0.05159843	DDI2///RSC1A1	DNA damage inducible 1 homolog 2///regulatory solute carrier protein, family 1, member 1
8105681	0.8829	5.37e-01	0.62546826	-5.56677	0.06645079	ERBIN	erbb2 interacting protein
8169154	0.8829	5.37e-01	0.62541092	-5.56681	0.05083714		
8095802	0.8829	5.37e-01	0.62538293	-5.56682	0.07556833		
8032284	0.88291	5.37e-01	0.62528097	-5.56688	0.06539089	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI
7895582	0.88291	5.37e-01	0.62526742	-5.56689	0.09071491		
7893144	0.88291	5.37e-01	0.62520197	-5.56693	0.11280743		
8113008	0.88291	5.37e-01	-0.62514913	-5.56696	-0.084252		
7990020	0.88291	5.37e-01	-0.62509118	-5.56699	-0.06181649	ANP32A	acidic nuclear phosphoprotein 32 family member A
7895463	0.88291	5.37e-01	0.62508698	-5.56699	0.13445143		
8119394	0.88291	5.37e-01	-0.6250846	-5.56699	-0.04479163		
7980358	0.88291	5.37e-01	-0.62504225	-5.56702	-0.06143303	POMT2	protein O-mannosyltransferase 2
8003478	0.88293	5.37e-01	0.62496488	-5.56706	0.06701471	SPATA2L	spermatogenesis associated 2 like
8021741	0.88293	5.37e-01	-0.62494697	-5.56707	-0.19502492	CNDP1	carnosine dipeptidase 1
7940002	0.88296	5.37e-01	-0.6248432	-5.56713	-0.11548495	LRRC55	leucine rich repeat containing 55
7959657	0.88296	5.37e-01	-0.62479272	-5.56716	-0.07907633	ATP6V0A2	ATPase H+ transporting V0 subunit a2
7893501	0.88296	5.37e-01	-0.62478883	-5.56716	-0.14512281		
8076569	0.88296	5.37e-01	0.6246871	-5.56722	0.05507034	TTLL12	tubulin tyrosine ligase like 12
7898725	0.88296	5.37e-01	0.6246811	-5.56723	0.07514708	CELA3B///CELA3A	chymotrypsin like elastase family member 3B///chymotrypsin like elastase family member 3A
8000928	0.88296	5.37e-01	-0.62466999	-5.56723	-0.06276277		
8149574	0.88305	5.37e-01	0.62454426	-5.5673	0.11314686	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1
7942071	0.88311	5.38e-01	0.62443193	-5.56737	0.06729311		
7917794	0.88311	5.38e-01	-0.6243969	-5.56739	-0.05336929		
7947510	0.88311	5.38e-01	-0.62430234	-5.56744	-0.14671656		
7903181	0.88311	5.38e-01	-0.62429674	-5.56745	-0.06037988		
7900635	0.88311	5.38e-01	0.62428292	-5.56745	0.06889588	FAM183A	family with sequence similarity 183 member A
8161507	0.88311	5.38e-01	-0.62414713	-5.56753	-0.11506326		
7950524	0.88311	5.38e-01	-0.62413549	-5.56754	-0.0627713	MAP6	microtubule associated protein 6
7895518	0.88311	5.38e-01	0.62411703	-5.56755	0.07275869		
7910010	0.88311	5.38e-01	0.62407846	-5.56757	0.09398474		
8164562	0.88311	5.38e-01	0.62401629	-5.56761	0.0666439	C9orf50	chromosome 9 open reading frame 50
7932019	0.88311	5.38e-01	0.62399308	-5.56762	0.04558321	CELF2-AS1	CELF2 antisense RNA 1
8004861	0.88311	5.38e-01	0.62396241	-5.56764	0.05306617	ODF4	outer dense fiber of sperm tails 4
8158523	0.88311	5.38e-01	-0.62395323	-5.56764	-0.07041109	PTPA	protein phosphatase 2 phosphatase activator
8104163	0.88314	5.38e-01	0.62388288	-5.56768	0.06953838	LRRC14B	leucine rich repeat containing 14B
8055239	0.88316	5.38e-01	-0.62382232	-5.56772	-0.06891409	CFC1B///CFC1	cripto, FRL-1, cryptic family 1B///cripto, FRL-1, cryptic family 1
8036309	0.88321	5.38e-01	-0.62373483	-5.56777	-0.09046223	ZFP82	ZFP82 zinc finger protein
8020349	0.88326	5.38e-01	0.62356702	-5.56786	0.17154579		
8159900	0.88326	5.38e-01	0.62356526	-5.56787	0.10896743	GLIS3	GLIS family zinc finger 3
8083469	0.88326	5.38e-01	-0.62356353	-5.56787	-0.05656444		
8028119	0.8833	5.38e-01	-0.62348506	-5.56791	-0.05989144	WDR62	WD repeat domain 62
8024089	0.88334	5.38e-01	0.62340986	-5.56795	0.0748412	WDR18	WD repeat domain 18
8143661	0.8834	5.38e-01	0.62330688	-5.56801	0.06783205		
7984892	0.8834	5.38e-01	-0.62321819	-5.56806	-0.05902427	LMAN1L	lectin, mannose binding 1 like
7940341	0.8834	5.38e-01	-0.62320305	-5.56807	-0.05377735	MS4A10	membrane spanning 4-domains A10
8120249	0.8834	5.38e-01	-0.62319289	-5.56808	-0.03122305	RN7SK	RNA, 7SK small nuclear
8002218	0.88343	5.38e-01	0.62309516	-5.56814	0.08208061	ESRP2	epithelial splicing regulatory protein 2
7917283	0.88343	5.38e-01	-0.62304999	-5.56816	-0.08570661	MCOLN2	mucolipin 2
8088126	0.88343	5.38e-01	-0.62302902	-5.56817	-0.10634765		
8167673	0.88343	5.38e-01	-0.62295254	-5.56822	-0.06977366	MAGED4///MAGED4B	MAGE family member D4///MAGE family member D4B
8172722	0.88343	5.38e-01	-0.62295254	-5.56822	-0.06977366	MAGED4///MAGED4B	MAGE family member D4///MAGE family member D4B
7912537	0.88359	5.39e-01	-0.62276332	-5.56833	-0.03808239	DHRS3	dehydrogenase/reductase 3
7997767	0.88364	5.39e-01	-0.62266988	-5.56838	-0.08108551	ZFPM1	zinc finger protein, FOG family member 1
8023450	0.88364	5.39e-01	0.6226345	-5.5684	0.04391002	TXNL1	thioredoxin like 1
7894186	0.88365	5.39e-01	-0.62258587	-5.56843	-0.09261573		
7987772	0.88365	5.39e-01	-0.62254398	-5.56845	-0.10817638	EHD4	EH domain containing 4
8051928	0.88369	5.39e-01	0.62244468	-5.56851	0.06215827	PREPL	prolyl endopeptidase-like
8095585	0.88369	5.39e-01	-0.62242419	-5.56852	-0.1190168	SLC4A4	solute carrier family 4 member 4
7993255	0.88369	5.39e-01	-0.62238648	-5.56854	-0.08009105		
8124922	0.8837	5.39e-01	-0.62233844	-5.56857	-0.06224506		
7944970	0.88374	5.39e-01	0.62212262	-5.56869	0.0807746		
7903854	0.88374	5.39e-01	-0.62210385	-5.5687	-0.08340886	SLC6A17	solute carrier family 6 member 17
8094439	0.88374	5.39e-01	-0.62207927	-5.56872	-0.05197845		
7893164	0.88374	5.39e-01	0.62205043	-5.56873	0.1469388		
7894430	0.88374	5.39e-01	0.62204109	-5.56874	0.14507721		
8157638	0.88374	5.39e-01	0.62202656	-5.56875	0.066701	MRRF	mitochondrial ribosome recycling factor
8153536	0.88374	5.39e-01	-0.62195863	-5.56879	-0.04713129	PUF60	poly(U) binding splicing factor 60
7894116	0.88374	5.39e-01	-0.62183142	-5.56886	-0.14805744		
7895013	0.88374	5.39e-01	-0.62181228	-5.56887	-0.13336038		
7923885	0.88374	5.39e-01	-0.6217939	-5.56888	-0.05848177	C1orf147///IKBKE	chromosome 1 open reading frame 147///inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon
8135856	0.88374	5.39e-01	0.62177712	-5.56889	0.05745841	ARF5	ADP ribosylation factor 5
7910138	0.88374	5.39e-01	-0.62173689	-5.56891	-0.04569175		
8025783	0.88374	5.39e-01	-0.62170017	-5.56893	-0.07415022	C19orf52	chromosome 19 open reading frame 52
8117192	0.88374	5.39e-01	-0.6216725	-5.56895	-0.03972628		
8007323	0.88374	5.39e-01	0.62159419	-5.56899	0.07356549	CNTNAP1	contactin associated protein 1
7893612	0.88374	5.39e-01	-0.621588	-5.569	-0.18322414		
7896344	0.88374	5.39e-01	-0.621588	-5.569	-0.18322414		
8148124	0.88374	5.39e-01	-0.62151201	-5.56904	-0.07148799	MTBP	MDM2 binding protein
8155383	0.88374	5.39e-01	0.62147377	-5.56906	0.03737774	SPATA31A1///SPATA31A7	SPATA31 subfamily A member 1///SPATA31 subfamily A member 7
8125149	0.88374	5.39e-01	0.62137566	-5.56912	0.08058768	SLC44A4///NEU1	solute carrier family 44 member 4///neuraminidase 1 (lysosomal sialidase)
8178653	0.88374	5.39e-01	0.62137566	-5.56912	0.08058768	SLC44A4///NEU1	solute carrier family 44 member 4///neuraminidase 1 (lysosomal sialidase)
8179861	0.88374	5.39e-01	0.62137566	-5.56912	0.08058768	SLC44A4///NEU1	solute carrier family 44 member 4///neuraminidase 1 (lysosomal sialidase)
8043322	0.88374	5.40e-01	-0.62135269	-5.56913	-0.07036489	ANAPC1P1///ANAPC1	anaphase promoting complex subunit 1 pseudogene 1///anaphase promoting complex subunit 1
8121275	0.88377	5.40e-01	0.6212816	-5.56917	0.16807689		
7990755	0.88382	5.40e-01	0.62119861	-5.56922	0.03941804		
8098940	0.88386	5.40e-01	-0.62111809	-5.56927	-0.0515177		
8079615	0.8839	5.40e-01	-0.62103705	-5.56931	-0.04563538	FBXW12	F-box and WD repeat domain containing 12
7976576	0.88393	5.40e-01	-0.62094947	-5.56936	-0.12199112		
8121249	0.88393	5.40e-01	0.62089461	-5.56939	0.04565953		
7933978	0.88393	5.40e-01	-0.62087812	-5.5694	-0.07245178	ATOH7	atonal bHLH transcription factor 7
8138662	0.88393	5.40e-01	0.62078918	-5.56945	0.05026639	NPVF	neuropeptide VF precursor
8083854	0.88393	5.40e-01	0.62078194	-5.56946	0.07033845	PRKCI	protein kinase C iota
8176933	0.88393	5.40e-01	0.62072473	-5.56949	0.06179973		
8177401	0.88393	5.40e-01	0.62072473	-5.56949	0.06179973		
8024687	0.88398	5.40e-01	-0.62063567	-5.56954	-0.05658008		
7900492	0.8841	5.40e-01	-0.62043659	-5.56965	-0.06191491	KCNQ4	potassium voltage-gated channel subfamily Q member 4
7931029	0.8841	5.40e-01	-0.62043559	-5.56965	-0.07270855		
8135763	0.8841	5.40e-01	0.62037239	-5.56969	0.04922814	WNT16	Wnt family member 16
8156060	0.8841	5.40e-01	0.62035884	-5.5697	0.06792175	TLE4	transducin like enhancer of split 4
8030525	0.8841	5.40e-01	-0.62032062	-5.56972	-0.06481113	PTOV1	prostate tumor overexpressed 1
7893112	0.88412	5.40e-01	-0.62021599	-5.56978	-0.23321556		
7895024	0.88412	5.40e-01	-0.62021599	-5.56978	-0.23321556		
7999160	0.88413	5.40e-01	0.62014669	-5.56982	0.06375737	CDIP1	cell death inducing p53 target 1
7900095	0.88413	5.40e-01	-0.62011087	-5.56984	-0.04604728	MAP7D1	MAP7 domain containing 1
8074059	0.88413	5.40e-01	-0.6200847	-5.56985	-0.14161615		
7893473	0.88413	5.40e-01	0.6200458	-5.56988	0.19519346		
7998033	0.88418	5.40e-01	-0.61993718	-5.56994	-0.0474609	TCF25	transcription factor 25
8004237	0.88418	5.40e-01	-0.61991434	-5.56995	-0.0601345	RNASEK	ribonuclease K
8062174	0.88423	5.40e-01	-0.61982948	-5.57	-0.04342664	ERGIC3	ERGIC and golgi 3
7942503	0.88429	5.41e-01	-0.61973379	-5.57005	-0.05052796	PPME1	protein phosphatase methylesterase 1
7927747	0.88431	5.41e-01	-0.61967248	-5.57009	-0.04056413	ZNF365	zinc finger protein 365
8085914	0.88439	5.41e-01	0.61951591	-5.57018	0.11358404	SLC4A7	solute carrier family 4 member 7
7927852	0.88439	5.41e-01	0.61945888	-5.57021	0.0491005		
8069855	0.88439	5.41e-01	0.61941395	-5.57024	0.06068029	KRTAP21-2	keratin associated protein 21-2
8131494	0.88439	5.41e-01	0.61939957	-5.57024	0.06762555		
8008038	0.88439	5.41e-01	0.61938702	-5.57025	0.08005167		
7904715	0.88447	5.41e-01	0.61926562	-5.57032	0.09883689		
8117510	0.88447	5.41e-01	0.61918443	-5.57037	0.07338138	HMGN4	high mobility group nucleosomal binding domain 4
8067969	0.88447	5.41e-01	0.61916645	-5.57038	0.04812002	CHODL	chondrolectin
7895850	0.88447	5.41e-01	0.61911364	-5.57041	0.08669238		
7960942	0.88447	5.41e-01	0.61911362	-5.57041	0.04366355	LINC00612	long intergenic non-protein coding RNA 612
8159354	0.88451	5.41e-01	0.61900308	-5.57047	0.05662488	EGFL7	EGF like domain multiple 7
7894062	0.88451	5.41e-01	-0.61898901	-5.57048	-0.15315018		
8126905	0.88469	5.41e-01	0.61872317	-5.57063	0.09252351	CRISP3	cysteine rich secretory protein 3
7892827	0.88469	5.41e-01	0.61871287	-5.57064	0.1024721		
7950751	0.88469	5.41e-01	-0.61869901	-5.57064	-0.07986728	SNORA70E	small nucleolar RNA, H/ACA box 70E
7893922	0.88471	5.41e-01	-0.61861571	-5.57069	-0.09545094		
8063071	0.88471	5.41e-01	0.61852866	-5.57074	0.05621595	ZSWIM3	zinc finger SWIM-type containing 3
7895155	0.88471	5.41e-01	-0.61852129	-5.57074	-0.26805936		
7962312	0.88471	5.41e-01	-0.61839519	-5.57082	-0.07053282	ABCD2	ATP binding cassette subfamily D member 2
8162533	0.88471	5.41e-01	-0.61837957	-5.57082	-0.10866349	PTCH1	patched 1
8023596	0.88471	5.41e-01	0.61834038	-5.57085	0.06901313		
7974882	0.88471	5.42e-01	-0.61827251	-5.57089	-0.04669079	SYT16	synaptotagmin 16
8175444	0.88471	5.42e-01	0.61823738	-5.57091	0.06445961	FGF13	fibroblast growth factor 13
8175585	0.88471	5.42e-01	-0.61821955	-5.57092	-0.12644532	ANKRD11	ankyrin repeat domain 11
8077036	0.88471	5.42e-01	0.61821871	-5.57092	0.05196804	DENND6B	DENN domain containing 6B
7893430	0.88471	5.42e-01	0.61821633	-5.57092	0.09587628		
8025179	0.88471	5.42e-01	0.61818737	-5.57093	0.08369038	ZNF358	zinc finger protein 358
7933509	0.88484	5.42e-01	-0.61801745	-5.57103	-0.04648539	PGBD3///ERCC6	piggyBac transposable element derived 3///ERCC excision repair 6, chromatin remodeling factor
8125959	0.88484	5.42e-01	0.61789633	-5.5711	0.05624204	SLC26A8	solute carrier family 26 member 8
8100391	0.88484	5.42e-01	-0.61785728	-5.57112	-0.04441753		
7965746	0.88484	5.42e-01	-0.61785168	-5.57112	-0.10001481	GOLGA2P5	golgin A2 pseudogene 5
7904452	0.88484	5.42e-01	0.61784052	-5.57113	0.08303234	FAM72A///FAM72D///FAM72B	family with sequence similarity 72 member A///family with sequence similarity 72 member D///family with sequence similarity 72 member B
7901102	0.88484	5.42e-01	0.61782096	-5.57114	0.0867972	MMACHC	methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria
8079005	0.88496	5.42e-01	-0.61766761	-5.57123	-0.05339795	ZNF621	zinc finger protein 621
8100688	0.88498	5.42e-01	-0.61760816	-5.57126	-0.04611038	TMPRSS11F	transmembrane protease, serine 11F
8038078	0.88499	5.42e-01	0.61754675	-5.5713	0.06035738	KDELR1	KDEL endoplasmic reticulum protein retention receptor 1
7896128	0.88499	5.42e-01	-0.61750217	-5.57132	-0.08393035		
8006542	0.88499	5.42e-01	-0.61747678	-5.57134	-0.04439366	AP2B1	adaptor related protein complex 2 beta 1 subunit
7913206	0.88501	5.42e-01	0.61741876	-5.57137	0.08639046	RNF186	ring finger protein 186
7988050	0.88508	5.42e-01	0.61731188	-5.57143	0.05434949	TGM5	transglutaminase 5
7911862	0.88508	5.42e-01	0.61720635	-5.57149	0.04881236	LRRC47	leucine rich repeat containing 47
7961300	0.88508	5.42e-01	-0.61719275	-5.5715	-0.0713683	PRB3	proline rich protein BstNI subfamily 3
8107977	0.88508	5.42e-01	-0.61717182	-5.57151	-0.04801461	IL4	interleukin 4
7893714	0.88508	5.42e-01	-0.6171133	-5.57154	-0.08131443		
8104580	0.88508	5.42e-01	0.61709891	-5.57155	0.0459842	OTULIN	OTU deubiquitinase with linear linkage specificity
8022247	0.88508	5.42e-01	-0.6170567	-5.57158	-0.07435578		
8166314	0.88508	5.42e-01	-0.61698839	-5.57161	-0.04768732	PPEF1	protein phosphatase with EF-hand domain 1
7976037	0.88508	5.42e-01	-0.61694056	-5.57164	-0.08011442	TSHR	thyroid stimulating hormone receptor
8117881	0.88508	5.42e-01	0.61693576	-5.57164	0.05861662	TRIM39-RPP21///RPP21	TRIM39-RPP21 readthrough///ribonuclease P/MRP subunit p21
8166398	0.88508	5.42e-01	-0.61690041	-5.57166	-0.05454301	YY2	YY2 transcription factor
8072883	0.8851	5.42e-01	-0.61682431	-5.57171	-0.06646074	NOL12	nucleolar protein 12
7945460	0.8851	5.42e-01	0.61676807	-5.57174	0.07686237	MIR210	microRNA 210
8056753	0.8851	5.43e-01	-0.61670643	-5.57177	-0.06639714	METTL8	methyltransferase like 8
8036956	0.8851	5.43e-01	-0.61668104	-5.57179	-0.0925496	C19orf54	chromosome 19 open reading frame 54
7975702	0.8851	5.43e-01	0.61653592	-5.57187	0.05555965	VRTN	vertebrae development associated
8159642	0.8851	5.43e-01	-0.6165035	-5.57189	-0.09061116	TUBB4B	tubulin beta 4B class IVb
8153790	0.8851	5.43e-01	-0.61650275	-5.57189	-0.05952518	TONSL	tonsoku-like, DNA repair protein
8066051	0.8851	5.43e-01	-0.61648893	-5.5719	-0.05992567	NDRG3	NDRG family member 3
8178059	0.8851	5.43e-01	-0.61642572	-5.57193	-0.15203017	LY6G5B	lymphocyte antigen 6 complex, locus G5B
8136981	0.8851	5.43e-01	0.61638194	-5.57196	0.1024923		
8132376	0.8851	5.43e-01	-0.61636609	-5.57197	-0.06092602	STARD3NL	STARD3 N-terminal like
8039196	0.8851	5.43e-01	-0.61632766	-5.57199	-0.1014915	LILRA6///LILRB3	leukocyte immunoglobulin like receptor A6///leukocyte immunoglobulin like receptor B3
7956031	0.8851	5.43e-01	-0.61631628	-5.572	-0.08125009	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
8008627	0.8851	5.43e-01	0.61624173	-5.57204	0.04130303	NOG	noggin
8169898	0.8851	5.43e-01	-0.61618797	-5.57207	-0.05404346	RAB33A	RAB33A, member RAS oncogene family
8036389	0.8851	5.43e-01	-0.61616	-5.57208	-0.07039423	ZNF585B	zinc finger protein 585B
8169083	0.8851	5.43e-01	-0.61609672	-5.57212	-0.05861592	ZCCHC18	zinc finger CCHC-type containing 18
7948328	0.8851	5.43e-01	0.61609599	-5.57212	0.0524744	OR5B12	olfactory receptor family 5 subfamily B member 12
7966343	0.8851	5.43e-01	-0.6160611	-5.57214	-0.16152041		
8014033	0.8851	5.43e-01	-0.61604314	-5.57215	-0.08392849		
8036830	0.8851	5.43e-01	-0.6160249	-5.57216	-0.05430147	TTC9B	tetratricopeptide repeat domain 9B
7895150	0.88513	5.43e-01	0.61594966	-5.5722	0.20202156		
8066985	0.88513	5.43e-01	-0.61591115	-5.57222	-0.07926127	FAM65C	family with sequence similarity 65 member C
8032608	0.88515	5.43e-01	0.61584836	-5.57226	0.06047519	MFSD12	major facilitator superfamily domain containing 12
7984799	0.88526	5.43e-01	0.6157042	-5.57234	0.0649739		
8098496	0.88527	5.43e-01	-0.61565904	-5.57237	-0.10167073		
7896095	0.88528	5.43e-01	0.61561011	-5.5724	0.07358439		
8133293	0.8853	5.43e-01	-0.61552964	-5.57244	-0.05608148	FKBP6	FK506 binding protein 6
8113429	0.8853	5.43e-01	-0.61550786	-5.57245	-0.04465376		
8045216	0.88532	5.43e-01	0.6154433	-5.57249	0.07224161	GPR148	G protein-coupled receptor 148
8074988	0.88532	5.43e-01	-0.61539046	-5.57252	-0.05391026	GSTTP2///GSTTP1	glutathione S-transferase theta pseudogene 2///glutathione S-transferase theta pseudogene 1
8004948	0.88532	5.43e-01	0.61536271	-5.57254	0.06297859	SHISA6	shisa family member 6
8140915	0.88534	5.44e-01	-0.61517295	-5.57264	-0.05339627	PEX1	peroxisomal biogenesis factor 1
8144397	0.88534	5.44e-01	-0.61512129	-5.57267	-0.07846464	USP17L9P///USP17L2	ubiquitin specific peptidase 17-like family member 9, pseudogene///ubiquitin specific peptidase 17-like family member 2
8149241	0.88534	5.44e-01	-0.61512129	-5.57267	-0.07846464	USP17L9P///USP17L2	ubiquitin specific peptidase 17-like family member 9, pseudogene///ubiquitin specific peptidase 17-like family member 2
8036110	0.88534	5.44e-01	0.61510199	-5.57268	0.05745806	ATP4A	ATPase H+/K+ transporting alpha subunit
8065194	0.88534	5.44e-01	0.6150982	-5.57268	0.08419026		
8113234	0.88534	5.44e-01	0.61508326	-5.57269	0.04122659	PCSK1	proprotein convertase subtilisin/kexin type 1
7894647	0.88534	5.44e-01	-0.61505464	-5.57271	-0.11313287		
8047839	0.88534	5.44e-01	-0.61501868	-5.57273	-0.05683806	CREB1	cAMP responsive element binding protein 1
7943387	0.88537	5.44e-01	-0.61495329	-5.57277	-0.06584257	C11orf70	chromosome 11 open reading frame 70
8180219	0.88543	5.44e-01	0.61485603	-5.57282	0.06652954		
7941274	0.88548	5.44e-01	0.61472772	-5.57289	0.05292993	SCYL1///LTBP3	SCY1 like pseudokinase 1///latent transforming growth factor beta binding protein 3
7937263	0.88548	5.44e-01	0.6147251	-5.5729	0.04917847	ODF3	outer dense fiber of sperm tails 3
8147573	0.8855	5.44e-01	-0.61459222	-5.57297	-0.05896285	OSR2	odd-skipped related transciption factor 2
8108401	0.8855	5.44e-01	-0.61452841	-5.57301	-0.07210104		
8042720	0.8855	5.44e-01	-0.61444244	-5.57306	-0.04281344	CCT7	chaperonin containing TCP1 subunit 7
8081808	0.8855	5.44e-01	-0.61440193	-5.57308	-0.14049822	LOC100128175	uncharacterized LOC100128175
8050060	0.8855	5.44e-01	-0.61438399	-5.57309	-0.06064848	TSSC1	tumor suppressing subtransferable candidate 1
7968926	0.8855	5.44e-01	0.61436347	-5.5731	0.060192		
7896242	0.8855	5.44e-01	0.61435619	-5.5731	0.07918451		
7892915	0.8855	5.44e-01	-0.61434891	-5.57311	-0.23830569		
7901577	0.8855	5.44e-01	-0.614336	-5.57312	-0.04068523	LRRC42	leucine rich repeat containing 42
8100798	0.88556	5.44e-01	0.61423611	-5.57317	0.14853631	SULT1B1	sulfotransferase family 1B member 1
8119159	0.88556	5.44e-01	0.61419618	-5.57319	0.06424854		
8156415	0.8856	5.44e-01	-0.61410776	-5.57324	-0.07430715	WNK2	WNK lysine deficient protein kinase 2
8155212	0.8856	5.44e-01	0.61408065	-5.57326	0.07762208		
7895925	0.88566	5.44e-01	0.61395904	-5.57333	0.26517324		
7970975	0.88566	5.44e-01	-0.61383673	-5.5734	-0.0513524	SOHLH2	spermatogenesis and oogenesis specific basic helix-loop-helix 2
8099193	0.88566	5.44e-01	0.61381414	-5.57341	0.09335605	C4orf50	chromosome 4 open reading frame 50
8063026	0.88566	5.44e-01	-0.61379776	-5.57342	-0.04025532		
7926807	0.88566	5.44e-01	-0.61379339	-5.57342	-0.08268237	PDSS1	prenyl (decaprenyl) diphosphate synthase, subunit 1
8036881	0.88566	5.44e-01	0.61369626	-5.57348	0.06573354		
7982254	0.88566	5.44e-01	-0.61369349	-5.57348	-0.04621633		
7987110	0.88566	5.44e-01	-0.61369349	-5.57348	-0.04621633		
8131944	0.8857	5.45e-01	-0.61354747	-5.57356	-0.09328359	NFE2L3	nuclear factor, erythroid 2 like 3
8168534	0.8857	5.45e-01	-0.61352396	-5.57357	-0.06615348	TBX22	T-box 22
8065541	0.8857	5.45e-01	-0.61350282	-5.57359	-0.05903683	NCOR1P1	nuclear receptor corepressor 1 pseudogene 1
7914245	0.8857	5.45e-01	-0.61349418	-5.57359	-0.04605456	MECR	mitochondrial trans-2-enoyl-CoA reductase
7903294	0.88574	5.45e-01	0.61342039	-5.57363	0.07558387	MFSD14A	major facilitator superfamily domain containing 14A
8146268	0.88578	5.45e-01	-0.6133361	-5.57368	-0.08014452	FNTA	farnesyltransferase, CAAX box, alpha
7978822	0.88578	5.45e-01	-0.6132914	-5.5737	-0.0578593		
8140828	0.88578	5.45e-01	-0.61325201	-5.57373	-0.0657124	SRI	sorcin
8117429	0.88578	5.45e-01	-0.6132136	-5.57375	-0.04603503	HIST1H2BI	histone cluster 1, H2bi
8093141	0.88579	5.45e-01	0.61314898	-5.57379	0.05454272	WDR53	WD repeat domain 53
7894622	0.88579	5.45e-01	-0.61308131	-5.57382	-0.078292		
8044682	0.88579	5.45e-01	0.61307995	-5.57382	0.08636153		
7895050	0.8858	5.45e-01	0.61300218	-5.57387	0.15703362		
8083142	0.8858	5.45e-01	0.61298892	-5.57388	0.07257677		
8180328	0.88581	5.45e-01	-0.61293829	-5.5739	-0.0624555	BAGE2	B melanoma antigen family member 2
8091991	0.88594	5.45e-01	-0.61278293	-5.57399	-0.0706303	MECOM	MDS1 and EVI1 complex locus
8152606	0.88595	5.45e-01	0.61270009	-5.57404	0.05362316	SNTB1	syntrophin beta 1
8001818	0.88595	5.45e-01	0.61268396	-5.57405	0.05170816	TK2	thymidine kinase 2, mitochondrial
8015739	0.88599	5.45e-01	0.61256895	-5.57411	0.07606033		
8105136	0.88599	5.45e-01	0.61251029	-5.57415	0.08417661	ZNF131	zinc finger protein 131
8059783	0.88599	5.45e-01	0.6124698	-5.57417	0.05793455	NGEF	neuronal guanine nucleotide exchange factor
7990165	0.88599	5.45e-01	-0.61242249	-5.57419	-0.0990986	PARP6	poly(ADP-ribose) polymerase family member 6
8165711	0.88599	5.45e-01	0.61238074	-5.57422	0.11515819	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1
7961654	0.88599	5.45e-01	-0.61232625	-5.57425	-0.07835234	PYROXD1///RECQL	pyridine nucleotide-disulphide oxidoreductase domain 1///RecQ like helicase
7923753	0.88599	5.45e-01	-0.6123029	-5.57426	-0.08025856	NUAK2	NUAK family kinase 2
8020090	0.88599	5.45e-01	-0.61227168	-5.57428	-0.07833472	TWSG1	twisted gastrulation BMP signaling modulator 1
8172708	0.88599	5.45e-01	0.61226161	-5.57429	0.08187371	NUDT11	nudix hydrolase 11
7988283	0.88599	5.45e-01	-0.61224622	-5.57429	-0.06311534	EIF3J-AS1	EIF3J antisense RNA 1 (head to head)
8117718	0.88605	5.46e-01	-0.61207432	-5.57439	-0.06238504		
8156521	0.88605	5.46e-01	0.61207181	-5.57439	0.09323209	MIRLET7F1	microRNA let-7f-1
8090715	0.88605	5.46e-01	0.61204994	-5.5744	0.09379065	NPHP3-ACAD11///ACAD11	NPHP3-ACAD11 readthrough (NMD candidate)///acyl-CoA dehydrogenase family member 11
8177938	0.88605	5.46e-01	-0.6120251	-5.57442	-0.06635779	PSORS1C1	psoriasis susceptibility 1 candidate 1
8058524	0.88607	5.46e-01	-0.61194384	-5.57446	-0.06480711	CRYGC	crystallin gamma C
7966052	0.88607	5.46e-01	0.61190201	-5.57449	0.11621009	CRY1	cryptochrome circadian clock 1
7981748	0.88607	5.46e-01	-0.61188164	-5.5745	-0.03931394		
8031027	0.88611	5.46e-01	-0.61179117	-5.57455	-0.05399145	MIR519A2///MIR520C///MIR520B///MIR519B///MIR520F	microRNA 519a-2///microRNA 520c///microRNA 520b///microRNA 519b///microRNA 520f
8101757	0.88611	5.46e-01	-0.61172049	-5.57459	-0.1562074	GPRIN3	GPRIN family member 3
7941127	0.88611	5.46e-01	0.61168431	-5.57461	0.0498549	ZFPL1	zinc finger protein like 1
7894956	0.88611	5.46e-01	0.61168374	-5.57461	0.21119535		
7897426	0.88615	5.46e-01	0.61157132	-5.57467	0.06292085	CA6	carbonic anhydrase 6
